
	Warning... 
	   Date Selected:                 20180101:0100
	   First Entry In Datebase:       20180215:0100
	   ...Resetting Date Selected To: 20180215:0100
hancock
hourly summary

date,time,atmp,pcpn,relh,srad,wspd
10/31/2018,23:00,1.9,0.00,89.1,0.0,0.2
10/31/2018,24:00,0.6,0.00,98.5,0.0,0.2
11/01/2018,01:00,-0.1,0.00,100.0,0.0,0.2
11/01/2018,02:00,-0.2,0.00,100.0,0.0,0.2
11/01/2018,03:00,-0.2,0.00,100.0,0.0,0.2
11/01/2018,04:00,-0.1,0.00,100.0,0.0,0.2
11/01/2018,05:00,-0.4,0.00,100.0,0.0,0.2
11/01/2018,06:00,-0.6,0.00,100.0,0.0,0.2
11/01/2018,07:00,-1.0,0.00,99.9,0.0,0.2
11/01/2018,08:00,-1.0,0.00,100.0,13.6,0.4
11/01/2018,09:00,1.7,0.00,91.3,174.4,0.4
11/01/2018,10:00,2.7,0.00,84.8,488.2,1.0
11/01/2018,11:00,5.3,0.00,75.7,1108.1,1.4
11/01/2018,12:00,8.0,0.00,63.0,1665.4,1.4
11/01/2018,13:00,9.0,0.00,57.9,1540.5,1.2
11/01/2018,14:00,9.5,0.00,53.0,1561.2,1.3
11/01/2018,15:00,9.2,0.00,53.0,966.5,1.3
11/01/2018,16:00,8.8,0.00,55.9,656.3,0.8
11/01/2018,17:00,8.7,0.00,56.1,510.0,0.7
11/01/2018,18:00,6.7,0.00,65.3,70.2,0.3
11/01/2018,19:00,4.1,0.00,79.9,0.0,0.2
11/01/2018,20:00,3.8,0.00,80.6,0.0,0.2
11/01/2018,21:00,4.5,0.00,74.5,0.0,0.2
11/01/2018,22:00,2.4,0.00,83.8,0.0,0.2
11/01/2018,23:00,2.0,0.00,85.9,0.0,0.2
11/01/2018,24:00,1.7,0.00,85.1,0.0,0.3
11/02/2018,01:00,0.4,0.00,92.0,0.0,0.2
11/02/2018,02:00,-1.0,0.00,99.4,0.0,0.2
11/02/2018,03:00,-1.5,0.00,100.0,0.0,0.2
11/02/2018,04:00,-2.4,0.00,99.9,0.0,0.2
11/02/2018,05:00,-3.0,0.00,99.9,0.0,0.3
11/02/2018,06:00,-1.5,0.00,98.5,0.0,0.5
11/02/2018,07:00,-0.6,0.00,95.2,0.0,0.8
11/02/2018,08:00,-0.3,0.00,93.2,17.0,1.5
11/02/2018,09:00,0.1,0.00,93.6,151.4,1.6
11/02/2018,10:00,1.3,0.00,91.8,404.6,1.8
11/02/2018,11:00,3.1,0.00,82.6,694.8,1.5
11/02/2018,12:00,4.8,0.00,67.3,960.3,1.8
11/02/2018,13:00,5.8,0.00,57.9,1081.4,1.5
11/02/2018,14:00,6.3,0.00,56.2,773.9,1.2
11/02/2018,15:00,6.7,0.00,54.5,833.2,1.9
11/02/2018,16:00,6.8,0.00,53.6,632.6,1.6
11/02/2018,17:00,6.8,0.00,51.5,586.9,1.8
11/02/2018,18:00,4.8,0.00,59.5,77.2,0.8
11/02/2018,19:00,1.3,0.00,77.8,0.2,0.2
11/02/2018,20:00,-0.8,0.00,88.9,0.0,0.2
11/02/2018,21:00,-1.5,0.00,97.7,0.0,0.2
11/02/2018,22:00,-0.9,0.00,96.3,0.0,0.2
11/02/2018,23:00,1.4,0.00,81.5,0.0,0.2
11/02/2018,24:00,0.9,0.00,88.2,0.0,0.2
11/03/2018,01:00,0.3,0.00,93.1,0.0,0.2
11/03/2018,02:00,0.7,0.00,97.5,0.0,0.2
11/03/2018,03:00,1.1,0.00,93.6,0.0,0.2
11/03/2018,04:00,1.1,0.00,88.9,0.0,0.2
11/03/2018,05:00,0.8,0.00,89.3,0.0,0.2
11/03/2018,06:00,0.4,0.00,95.8,0.0,0.2
11/03/2018,07:00,0.5,0.00,93.5,0.0,0.3
11/03/2018,08:00,-0.4,0.00,91.7,14.7,0.2
11/03/2018,09:00,-0.2,0.00,91.8,275.4,0.2
11/03/2018,10:00,3.8,0.00,65.2,850.6,0.7
11/03/2018,11:00,5.3,0.00,55.8,1296.8,1.1
11/03/2018,12:00,6.0,0.00,52.9,1251.9,1.3
11/03/2018,13:00,6.6,0.00,50.9,1398.5,1.2
11/03/2018,14:00,7.4,0.00,47.4,1482.2,1.4
11/03/2018,15:00,7.6,0.00,46.6,869.1,1.0
11/03/2018,16:00,7.0,0.00,49.6,329.0,1.2
11/03/2018,17:00,6.7,0.00,50.1,193.1,0.7
11/03/2018,18:00,6.1,0.00,52.0,31.8,0.6
11/03/2018,19:00,5.2,0.00,56.6,0.0,0.8
11/03/2018,20:00,4.6,0.00,59.3,0.0,0.5
11/03/2018,21:00,4.3,0.00,57.2,0.0,1.1
11/03/2018,22:00,4.0,0.00,65.9,0.0,1.6
11/03/2018,23:00,3.8,0.00,68.5,0.0,1.4
11/03/2018,24:00,3.6,0.00,69.8,0.0,1.6
11/04/2018,01:00,2.2,0.00,89.5,0.0,1.6
11/04/2018,02:00,1.6,0.25,100.0,0.0,1.0
11/04/2018,03:00,1.3,2.03,100.0,0.0,1.7
11/04/2018,04:00,1.8,1.02,100.0,0.0,2.1
11/04/2018,05:00,2.5,1.78,100.0,0.0,2.4
11/04/2018,06:00,3.1,1.52,100.0,0.0,2.4
11/04/2018,07:00,3.6,2.29,100.0,1.2,2.6
11/04/2018,08:00,3.9,2.54,100.0,28.0,2.3
11/04/2018,09:00,4.4,2.79,100.0,52.2,2.2
11/04/2018,10:00,4.8,2.29,100.0,48.5,1.7
11/04/2018,11:00,5.6,2.54,100.0,78.6,2.0
11/04/2018,12:00,6.3,3.05,100.0,83.2,2.4
11/04/2018,13:00,6.9,2.29,100.0,69.9,2.6
11/04/2018,14:00,7.3,1.78,100.0,125.6,3.1
11/04/2018,15:00,7.5,2.03,100.0,50.8,3.2
11/04/2018,16:00,7.7,3.30,100.0,24.6,2.7
11/04/2018,17:00,8.2,2.29,100.0,11.8,2.8
11/04/2018,18:00,8.6,1.27,100.0,0.0,3.1
11/04/2018,19:00,8.9,1.27,100.0,0.0,3.1
11/04/2018,20:00,9.3,1.27,100.0,0.0,3.2
11/04/2018,21:00,9.6,0.51,100.0,0.0,3.1
11/04/2018,22:00,9.4,0.76,100.0,0.0,2.8
11/04/2018,23:00,8.9,0.00,99.9,0.0,2.9
11/04/2018,24:00,8.2,0.00,100.0,0.0,2.8
11/05/2018,01:00,7.0,0.00,100.0,0.0,3.7
11/05/2018,02:00,5.9,0.00,100.0,0.0,3.6
11/05/2018,03:00,4.8,0.00,99.9,0.0,3.6
11/05/2018,04:00,4.2,0.00,99.9,0.0,3.4
11/05/2018,05:00,3.9,0.00,100.0,0.0,3.2
11/05/2018,06:00,3.7,0.00,100.0,0.0,2.8
11/05/2018,07:00,3.6,0.00,100.0,4.7,2.8
11/05/2018,08:00,3.3,0.00,100.0,119.1,2.9
11/05/2018,09:00,3.6,0.00,99.3,285.0,2.5
11/05/2018,10:00,3.9,0.00,92.8,186.5,2.4
11/05/2018,11:00,4.6,0.00,87.8,438.4,2.4
11/05/2018,12:00,5.6,0.00,84.3,752.5,3.3
11/05/2018,13:00,6.4,0.00,80.4,878.3,2.9
11/05/2018,14:00,7.2,0.00,76.6,674.1,2.5
11/05/2018,15:00,7.3,0.00,78.2,404.5,2.2
11/05/2018,16:00,7.4,0.00,79.4,272.0,1.7
11/05/2018,17:00,6.8,0.00,83.8,26.7,0.6
11/05/2018,18:00,6.6,0.00,86.3,0.0,1.0
11/05/2018,19:00,6.3,0.51,95.9,0.0,2.0
11/05/2018,20:00,5.6,1.02,100.0,0.0,2.3
11/05/2018,21:00,5.5,0.51,100.0,0.0,1.4
11/05/2018,22:00,5.2,0.51,100.0,0.0,0.8
11/05/2018,23:00,5.2,0.51,100.0,0.0,0.8
11/05/2018,24:00,5.2,0.51,100.0,0.0,1.1
11/06/2018,01:00,5.3,0.76,100.0,0.0,1.2
11/06/2018,02:00,5.3,1.02,100.0,0.0,1.3
11/06/2018,03:00,5.4,1.02,100.0,0.0,1.6
11/06/2018,04:00,5.4,0.25,100.0,0.0,1.9
11/06/2018,05:00,5.3,0.00,100.0,0.0,1.6
11/06/2018,06:00,5.2,0.25,100.0,0.0,1.3
11/06/2018,07:00,5.1,0.51,100.0,6.8,1.2
11/06/2018,08:00,5.1,0.51,100.0,40.1,0.9
11/06/2018,09:00,5.3,0.25,100.0,120.4,1.4
11/06/2018,10:00,5.4,0.51,100.0,188.2,1.7
11/06/2018,11:00,5.9,0.00,99.7,378.2,2.1
11/06/2018,12:00,6.3,0.25,99.4,613.6,2.8
11/06/2018,13:00,6.3,0.00,96.7,639.8,3.8
11/06/2018,14:00,5.6,0.00,98.1,531.4,3.9
11/06/2018,15:00,5.6,0.00,98.4,322.4,3.1
11/06/2018,16:00,5.0,0.25,100.0,41.6,2.7
11/06/2018,17:00,4.0,0.00,98.9,4.7,3.5
11/06/2018,18:00,3.4,0.00,97.7,0.0,3.3
11/06/2018,19:00,2.6,0.00,96.4,0.0,3.8
11/06/2018,20:00,2.0,0.00,90.5,0.0,3.6
11/06/2018,21:00,1.5,0.00,86.0,0.0,3.8
11/06/2018,22:00,1.1,0.00,84.1,0.0,3.0
11/06/2018,23:00,0.8,0.00,85.8,0.0,3.1
11/06/2018,24:00,0.6,0.00,80.3,0.0,3.2
11/07/2018,01:00,0.3,0.00,79.1,0.0,3.7
11/07/2018,02:00,-0.0,0.00,78.5,0.0,3.0
11/07/2018,03:00,-0.3,0.00,77.6,0.0,3.1
11/07/2018,04:00,-0.4,0.00,76.4,0.0,3.5
11/07/2018,05:00,-0.5,0.00,75.6,0.0,3.7
11/07/2018,06:00,-0.8,0.00,75.8,0.0,3.7
11/07/2018,07:00,-1.0,0.00,77.5,4.2,3.5
11/07/2018,08:00,-1.1,0.00,80.7,66.1,3.2
11/07/2018,09:00,-0.7,0.00,83.9,174.3,3.4
11/07/2018,10:00,-0.1,0.00,86.2,271.3,3.8
11/07/2018,11:00,0.5,0.00,84.9,251.9,3.9
11/07/2018,12:00,0.9,0.00,82.3,259.2,3.6
11/07/2018,13:00,1.2,0.00,76.6,444.0,4.1
11/07/2018,14:00,0.8,0.00,73.6,254.3,3.9
11/07/2018,15:00,0.7,0.00,69.9,201.8,4.0
11/07/2018,16:00,0.6,0.00,71.0,83.6,3.5
11/07/2018,17:00,0.4,0.00,72.8,11.2,3.6
11/07/2018,18:00,0.1,0.00,74.7,0.0,3.4
11/07/2018,19:00,0.1,0.00,74.4,0.0,2.9
11/07/2018,20:00,-0.2,0.00,74.6,0.0,3.1
11/07/2018,21:00,-0.8,0.00,76.4,0.0,3.1
11/07/2018,22:00,-0.9,0.00,77.0,0.0,2.5
11/07/2018,23:00,-1.3,0.00,78.6,0.0,3.0
11/07/2018,24:00,-1.6,0.00,77.7,0.0,2.9
11/08/2018,01:00,-1.7,0.00,77.9,0.0,2.5
11/08/2018,02:00,-2.1,0.00,77.5,0.0,3.0
11/08/2018,03:00,-2.3,0.00,77.8,0.0,2.4
11/08/2018,04:00,-2.4,0.00,78.6,0.0,1.9
11/08/2018,05:00,-2.5,0.00,78.6,0.0,2.1
11/08/2018,06:00,-2.9,0.00,78.2,0.0,2.3
11/08/2018,07:00,-3.3,0.00,77.0,3.6,2.3
11/08/2018,08:00,-3.3,0.00,74.8,68.9,1.8
11/08/2018,09:00,-2.9,0.00,73.5,187.4,1.7
11/08/2018,10:00,-2.6,0.00,70.4,438.0,1.2
11/08/2018,11:00,-2.3,0.00,70.2,581.7,1.2
11/08/2018,12:00,-1.7,0.00,67.3,947.5,1.7
11/08/2018,13:00,-1.2,0.00,65.2,941.7,1.4
11/08/2018,14:00,-0.8,0.00,63.1,625.1,0.8
11/08/2018,15:00,-0.1,0.00,61.7,685.3,0.9
11/08/2018,16:00,-0.3,0.00,61.1,319.0,1.6
11/08/2018,17:00,-1.2,0.00,66.9,33.3,0.9
11/08/2018,18:00,-1.4,0.00,71.4,0.0,0.4
11/08/2018,19:00,-1.6,0.00,73.3,0.0,0.2
11/08/2018,20:00,-1.6,0.00,74.6,0.0,0.2
11/08/2018,21:00,-1.7,0.00,78.2,0.0,0.2
11/08/2018,22:00,-1.7,0.00,79.4,0.0,0.2
11/08/2018,23:00,-1.9,0.00,82.1,0.0,0.9
11/08/2018,24:00,-2.6,0.00,94.1,0.0,1.2
11/09/2018,01:00,-3.0,0.00,99.1,0.0,1.2
11/09/2018,02:00,-3.2,0.00,99.9,0.0,1.4
11/09/2018,03:00,-3.4,0.00,99.9,0.0,1.0
11/09/2018,04:00,-3.6,0.00,99.9,0.0,1.4
11/09/2018,05:00,-4.0,0.00,99.9,0.0,1.3
11/09/2018,06:00,-4.2,0.00,99.9,0.0,1.4
11/09/2018,07:00,-4.3,0.00,99.5,2.6,1.8
11/09/2018,08:00,-4.8,0.00,96.9,110.6,1.9
11/09/2018,09:00,-4.6,0.00,91.9,251.9,2.4
11/09/2018,10:00,-4.1,0.00,79.1,844.8,2.9
11/09/2018,11:00,-3.5,0.00,67.3,1418.8,3.1
11/09/2018,12:00,-3.1,0.00,59.7,1501.8,3.3
11/09/2018,13:00,-3.2,0.00,56.8,1090.9,3.4
11/09/2018,14:00,-3.6,0.00,59.4,771.5,3.6
11/09/2018,15:00,-4.7,0.00,69.4,383.2,3.4
11/09/2018,16:00,-5.6,0.00,80.7,265.4,3.0
11/09/2018,17:00,-6.1,0.00,70.3,30.5,2.7
11/09/2018,18:00,-6.8,0.00,69.1,0.0,3.1
11/09/2018,19:00,-7.5,0.00,67.6,0.0,3.9
11/09/2018,20:00,-7.4,0.00,70.7,0.0,3.1
11/09/2018,21:00,-7.7,0.00,90.7,0.0,3.0
11/09/2018,22:00,-6.3,0.00,90.6,0.0,4.7
11/09/2018,23:00,-5.5,0.00,80.5,0.0,5.0
11/09/2018,24:00,-5.7,0.00,77.4,0.0,5.1
11/10/2018,01:00,-6.6,0.00,72.0,0.0,4.8
11/10/2018,02:00,-7.7,0.00,74.3,0.0,4.2
11/10/2018,03:00,-8.0,0.00,75.3,0.0,3.9
11/10/2018,04:00,-8.3,0.00,75.3,0.0,3.7
11/10/2018,05:00,-8.5,0.00,76.4,0.0,3.7
11/10/2018,06:00,-9.1,0.00,77.0,0.0,3.2
11/10/2018,07:00,-9.9,0.00,78.8,7.1,2.1
11/10/2018,08:00,-10.0,0.00,80.6,159.9,2.4
11/10/2018,09:00,-9.5,0.00,79.0,640.9,2.2
11/10/2018,10:00,-8.2,0.00,72.8,1115.8,2.0
11/10/2018,11:00,-7.2,0.00,68.7,1458.1,2.1
11/10/2018,12:00,-6.0,0.00,62.5,1549.7,1.9
11/10/2018,13:00,-4.8,0.00,59.5,1262.5,1.5
11/10/2018,14:00,-4.0,0.00,53.6,1096.8,1.1
11/10/2018,15:00,-4.0,0.00,54.8,566.7,1.6
11/10/2018,16:00,-3.8,0.00,54.4,207.8,1.9
11/10/2018,17:00,-3.9,0.00,55.2,21.2,1.6
11/10/2018,18:00,-4.0,0.00,54.3,0.0,0.5
11/10/2018,19:00,-4.0,0.00,57.6,0.0,1.3
11/10/2018,20:00,-4.1,0.00,60.3,0.0,1.0
11/10/2018,21:00,-4.1,0.00,61.9,0.0,1.4
11/10/2018,22:00,-4.0,0.00,61.5,0.0,2.7
11/10/2018,23:00,-4.9,0.00,79.2,0.0,2.5
11/10/2018,24:00,-5.0,0.00,81.0,0.0,0.9
11/11/2018,01:00,-4.7,0.00,79.9,0.0,1.6
11/11/2018,02:00,-4.5,0.00,78.8,0.0,1.4
11/11/2018,03:00,-4.3,0.00,76.3,0.0,1.3
11/11/2018,04:00,-4.0,0.00,72.6,0.0,1.7
11/11/2018,05:00,-3.8,0.00,74.9,0.0,2.0
11/11/2018,06:00,-3.6,0.00,76.1,0.0,2.0
11/11/2018,07:00,-3.5,0.00,76.2,3.0,2.1
11/11/2018,08:00,-3.3,0.00,76.3,92.5,2.2
11/11/2018,09:00,-2.8,0.00,74.8,336.7,2.5
11/11/2018,10:00,-2.1,0.00,72.1,558.1,2.7
11/11/2018,11:00,-1.4,0.00,70.3,632.4,2.7
11/11/2018,12:00,-1.0,0.00,70.4,511.8,2.5
11/11/2018,13:00,-0.6,0.00,70.8,446.9,2.4
11/11/2018,14:00,-0.2,0.00,70.5,327.2,2.2
11/11/2018,15:00,-0.0,0.00,71.9,238.7,1.9
11/11/2018,16:00,-0.0,0.00,74.5,83.9,1.8
11/11/2018,17:00,-0.4,0.00,79.7,4.5,1.9
11/11/2018,18:00,-1.0,0.00,89.0,0.0,1.4
11/11/2018,19:00,-1.1,0.00,84.6,0.0,2.1
11/11/2018,20:00,-1.4,0.00,75.1,0.0,2.4
11/11/2018,21:00,-2.0,0.00,71.3,0.0,2.3
11/11/2018,22:00,-2.4,0.00,74.1,0.0,2.4
11/11/2018,23:00,-2.6,0.00,76.2,0.0,2.1
11/11/2018,24:00,-2.7,0.00,74.8,0.0,2.0
11/12/2018,01:00,-2.9,0.00,73.8,0.0,1.8
11/12/2018,02:00,-3.2,0.00,73.9,0.0,2.0
11/12/2018,03:00,-3.5,0.00,74.5,0.0,2.0
11/12/2018,04:00,-3.7,0.00,73.2,0.0,2.4
11/12/2018,05:00,-4.0,0.00,75.0,0.0,2.1
11/12/2018,06:00,-4.3,0.00,77.0,0.0,2.2
11/12/2018,07:00,-4.7,0.00,76.2,1.6,2.5
11/12/2018,08:00,-5.0,0.00,74.4,40.7,2.9
11/12/2018,09:00,-5.2,0.00,70.8,145.5,2.9
11/12/2018,10:00,-5.3,0.00,75.2,319.2,2.6
11/12/2018,11:00,-5.1,0.00,71.4,437.3,2.8
11/12/2018,12:00,-4.8,0.00,63.1,544.0,3.6
11/12/2018,13:00,-4.3,0.00,58.8,923.8,3.9
11/12/2018,14:00,-4.4,0.00,59.6,503.9,3.8
11/12/2018,15:00,-4.8,0.00,61.0,248.7,3.1
11/12/2018,16:00,-5.3,0.00,65.4,111.5,3.0
11/12/2018,17:00,-5.9,0.00,67.6,15.2,2.7
11/12/2018,18:00,-6.3,0.00,66.9,0.0,2.7
11/12/2018,19:00,-6.6,0.00,62.9,0.0,2.6
11/12/2018,20:00,-7.0,0.00,61.6,0.0,2.6
11/12/2018,21:00,-7.3,0.00,60.2,0.0,2.8
11/12/2018,22:00,-7.2,0.00,59.4,0.0,2.5
11/12/2018,23:00,-7.3,0.00,59.5,0.0,2.6
11/12/2018,24:00,-7.5,0.00,58.0,0.0,2.8
11/13/2018,01:00,-7.8,0.00,56.9,0.0,2.9
11/13/2018,02:00,-8.1,0.00,58.1,0.0,3.5
11/13/2018,03:00,-8.4,0.00,59.6,0.0,3.1
11/13/2018,04:00,-8.7,0.00,60.0,0.0,3.3
11/13/2018,05:00,-8.9,0.00,60.1,0.0,3.1
11/13/2018,06:00,-9.6,0.00,61.0,0.0,2.7
11/13/2018,07:00,-9.8,0.00,62.8,4.1,2.7
11/13/2018,08:00,-10.1,0.00,64.4,127.1,3.2
11/13/2018,09:00,-10.1,0.00,61.1,577.9,3.6
11/13/2018,10:00,-9.1,0.00,57.8,1183.3,3.8
11/13/2018,11:00,-8.5,0.00,56.1,1421.0,3.1
11/13/2018,12:00,-7.6,0.00,54.0,1585.8,3.1
11/13/2018,13:00,-6.8,0.00,51.6,1596.5,3.3
11/13/2018,14:00,-6.3,0.00,49.2,1343.0,3.2
11/13/2018,15:00,-6.3,0.00,48.7,693.3,3.0
11/13/2018,16:00,-6.3,0.00,49.2,472.3,2.5
11/13/2018,17:00,-7.3,0.00,53.0,41.5,1.7
11/13/2018,18:00,-8.3,0.00,58.9,0.0,1.6
11/13/2018,19:00,-9.2,0.00,64.2,0.0,1.6
11/13/2018,20:00,-9.9,0.00,67.8,0.0,1.4
11/13/2018,21:00,-10.5,0.00,70.6,0.0,1.2
11/13/2018,22:00,-10.9,0.00,73.7,0.0,0.9
11/13/2018,23:00,-11.4,0.00,77.3,0.0,0.4
11/13/2018,24:00,-12.0,0.00,81.8,0.0,0.2
11/14/2018,01:00,-13.1,0.00,87.2,0.0,0.2
11/14/2018,02:00,-13.6,0.00,88.7,0.0,0.2
11/14/2018,03:00,-13.8,0.00,89.6,0.0,0.2
11/14/2018,04:00,-13.9,0.00,88.9,0.0,0.2
11/14/2018,05:00,-13.6,0.00,88.1,0.0,0.2
11/14/2018,06:00,-12.8,0.00,86.7,0.0,0.3
11/14/2018,07:00,-12.4,0.00,85.7,5.1,0.2
11/14/2018,08:00,-11.9,0.00,86.6,132.5,0.2
11/14/2018,09:00,-7.3,0.00,67.8,725.0,0.6
11/14/2018,10:00,-5.4,0.00,58.6,1130.0,1.2
11/14/2018,11:00,-4.1,0.00,54.1,1430.2,1.8
11/14/2018,12:00,-2.8,0.00,52.5,1554.5,2.0
11/14/2018,13:00,-1.4,0.00,51.2,1505.8,2.2
11/14/2018,14:00,-0.3,0.00,50.0,1265.5,2.4
11/14/2018,15:00,0.1,0.00,49.6,645.9,2.2
11/14/2018,16:00,0.1,0.00,50.5,420.2,2.1
11/14/2018,17:00,-1.1,0.00,56.3,35.1,1.8
11/14/2018,18:00,-2.2,0.00,60.7,0.0,0.9
11/14/2018,19:00,-3.1,0.00,65.7,0.0,0.7
11/14/2018,20:00,-3.4,0.00,68.7,0.0,1.4
11/14/2018,21:00,-3.9,0.00,71.6,0.0,1.7
11/14/2018,22:00,-4.0,0.00,72.0,0.0,3.1
11/14/2018,23:00,-4.4,0.00,73.9,0.0,2.5
11/14/2018,24:00,-4.9,0.00,75.9,0.0,2.2
11/15/2018,01:00,-4.8,0.00,74.5,0.0,2.3
11/15/2018,02:00,-5.6,0.00,77.5,0.0,1.4
11/15/2018,03:00,-6.1,0.00,78.8,0.0,1.2
11/15/2018,04:00,-7.0,0.00,83.0,0.0,0.6
11/15/2018,05:00,-6.6,0.00,83.4,0.0,1.0
11/15/2018,06:00,-6.9,0.00,86.1,0.0,0.8
11/15/2018,07:00,-6.9,0.00,88.4,3.4,1.1
11/15/2018,08:00,-5.3,0.00,87.6,121.3,1.7
11/15/2018,09:00,-3.0,0.00,79.2,661.0,2.7
11/15/2018,10:00,-0.9,0.00,71.8,1088.9,2.9
11/15/2018,11:00,1.1,0.00,61.7,1395.7,3.6
11/15/2018,12:00,2.5,0.00,50.3,1535.5,3.9
11/15/2018,13:00,3.6,0.00,46.2,1489.3,3.2
11/15/2018,14:00,4.7,0.00,38.1,1250.4,3.0
11/15/2018,15:00,4.7,0.00,37.4,641.0,2.8
11/15/2018,16:00,4.6,0.00,38.3,430.4,2.4
11/15/2018,17:00,3.0,0.00,45.2,18.2,1.4
11/15/2018,18:00,2.5,0.00,47.4,0.0,1.6
11/15/2018,19:00,2.1,0.00,48.4,0.0,1.6
11/15/2018,20:00,1.8,0.00,51.6,0.0,1.9
11/15/2018,21:00,1.6,0.00,51.5,0.0,2.2
11/15/2018,22:00,1.7,0.00,51.5,0.0,2.5
11/15/2018,23:00,1.4,0.00,53.6,0.0,2.3
11/15/2018,24:00,-0.0,0.00,62.8,0.0,1.1
11/16/2018,01:00,-0.5,0.00,82.9,0.0,1.4
11/16/2018,02:00,-1.2,0.00,100.0,0.0,0.9
11/16/2018,03:00,-1.0,0.00,100.0,0.0,1.6
11/16/2018,04:00,-0.4,0.00,100.0,0.0,2.3
11/16/2018,05:00,0.1,0.00,99.0,0.0,2.6
11/16/2018,06:00,0.4,0.00,97.0,0.0,2.5
11/16/2018,07:00,0.7,0.00,94.3,1.0,2.4
11/16/2018,08:00,0.8,0.00,99.4,27.8,2.1
11/16/2018,09:00,1.0,0.25,99.9,90.5,2.3
11/16/2018,10:00,1.1,0.00,96.4,161.0,2.4
11/16/2018,11:00,1.0,0.00,84.8,163.7,3.2
11/16/2018,12:00,0.6,0.00,84.4,185.6,3.0
11/16/2018,13:00,0.6,0.00,80.7,247.1,3.3
11/16/2018,14:00,0.5,0.00,82.2,201.2,3.1
11/16/2018,15:00,0.2,0.00,80.3,244.0,3.0
11/16/2018,16:00,0.1,0.00,76.0,235.0,2.4
11/16/2018,17:00,-0.7,0.00,81.6,24.9,1.5
11/16/2018,18:00,-1.8,0.00,85.5,0.0,0.4
11/16/2018,19:00,-1.5,0.00,85.1,0.0,0.8
11/16/2018,20:00,-1.6,0.00,84.4,0.0,0.9
11/16/2018,21:00,-1.3,0.00,82.4,0.0,1.3
11/16/2018,22:00,-1.2,0.00,80.5,0.0,1.1
11/16/2018,23:00,-1.4,0.00,80.3,0.0,1.6
11/16/2018,24:00,-1.6,0.00,77.0,0.0,1.6
11/17/2018,01:00,-1.8,0.00,78.7,0.0,1.3
11/17/2018,02:00,-2.0,0.00,79.2,0.0,1.9
11/17/2018,03:00,-2.5,0.00,79.0,0.0,2.4
11/17/2018,04:00,-3.3,0.00,91.9,0.0,1.7
11/17/2018,05:00,-3.4,0.00,93.7,0.0,1.5
11/17/2018,06:00,-3.6,0.00,91.9,0.0,1.0
11/17/2018,07:00,-3.4,0.00,81.1,1.0,1.7
11/17/2018,08:00,-3.3,0.00,77.2,62.2,2.4
11/17/2018,09:00,-2.9,0.00,72.2,298.2,3.1
11/17/2018,10:00,-2.5,0.00,67.8,430.4,3.0
11/17/2018,11:00,-2.4,0.00,67.6,431.4,2.9
11/17/2018,12:00,-2.4,0.00,66.6,456.8,2.8
11/17/2018,13:00,-2.1,0.00,60.6,514.6,2.1
11/17/2018,14:00,-1.9,0.00,57.2,617.8,2.3
11/17/2018,15:00,-2.0,0.00,57.9,414.0,2.5
11/17/2018,16:00,-2.5,0.00,56.6,275.5,1.8
11/17/2018,17:00,-3.6,0.00,61.9,24.1,1.0
11/17/2018,18:00,-4.6,0.00,67.3,0.0,0.4
11/17/2018,19:00,-5.9,0.00,76.9,0.0,0.2
11/17/2018,20:00,-7.3,0.00,82.3,0.0,0.2
11/17/2018,21:00,-8.0,0.00,86.6,0.0,0.2
11/17/2018,22:00,-8.2,0.00,88.6,0.0,0.2
11/17/2018,23:00,-8.7,0.00,91.0,0.0,0.2
11/17/2018,24:00,-9.8,0.00,94.7,0.0,0.2
11/18/2018,01:00,-11.1,0.00,99.8,0.0,0.2
11/18/2018,02:00,-11.9,0.00,98.4,0.0,0.2
11/18/2018,03:00,-12.3,0.00,96.1,0.0,0.2
11/18/2018,04:00,-12.8,0.00,94.4,0.0,0.2
11/18/2018,05:00,-13.0,0.00,94.4,0.0,0.2
11/18/2018,06:00,-13.3,0.00,93.9,0.0,0.2
11/18/2018,07:00,-13.4,0.00,94.5,2.3,0.2
11/18/2018,08:00,-11.9,0.00,98.0,63.9,0.3
11/18/2018,09:00,-8.7,0.00,87.7,396.6,1.1
11/18/2018,10:00,-6.8,0.00,73.8,1073.7,2.5
11/18/2018,11:00,-5.1,0.00,65.4,1426.3,2.7
11/18/2018,12:00,-3.3,0.00,50.2,1544.9,2.5
11/18/2018,13:00,-2.1,0.00,38.7,1493.6,3.0
11/18/2018,14:00,-1.2,0.00,33.8,1227.5,2.9
11/18/2018,15:00,-0.9,0.00,34.9,626.8,2.5
11/18/2018,16:00,-1.2,0.00,36.8,439.4,2.6
11/18/2018,17:00,-2.5,0.00,41.3,29.9,1.9
11/18/2018,18:00,-3.5,0.00,46.7,0.0,1.3
11/18/2018,19:00,-4.1,0.00,50.1,0.0,1.5
11/18/2018,20:00,-4.4,0.00,50.3,0.0,1.6
11/18/2018,21:00,-4.7,0.00,49.0,0.0,2.0
11/18/2018,22:00,-5.2,0.00,50.1,0.0,1.4
11/18/2018,23:00,-5.1,0.00,49.5,0.0,1.2
11/18/2018,24:00,-5.1,0.00,48.4,0.0,1.3
11/19/2018,01:00,-5.3,0.00,51.2,0.0,0.6
11/19/2018,02:00,-5.4,0.00,54.4,0.0,0.9
11/19/2018,03:00,-5.2,0.00,54.9,0.0,1.4
11/19/2018,04:00,-5.6,0.00,57.3,0.0,0.6
